applicant_id,age,monthly_income,annual_income,employment_type,years_employed,existing_loans,credit_score,emi_to_income_ratio,geo_mismatch,video_stress_score,default_label
241746e1,21,168967,2027609,salaried,0,2,900,0.266,0,0.6727,1
6d1a84e3,40,36473,437676,self_employed,0,1,578,0.5689,0,0.2219,1
f397c80e,33,20427,245130,business,0,1,589,0.2155,0,0.042,0
b6039c5a,24,27678,332140,business,0,3,616,0.4597,1,0.5079,0
b385de58,37,14655,175866,business,2,1,664,0.3248,0,0.2594,0
c67b4275,21,56841,682102,salaried,0,1,538,0.444,0,0.3548,1
0b3dbcb9,30,72082,864986,business,0,2,586,0.2897,0,0.7229,0
896a33ba,27,51145,613746,business,0,3,574,0.2545,0,0.2007,0
84b44a84,30,23981,287779,self_employed,2,0,632,0.205,0,0.3662,0
efd67c17,34,23635,283625,business,5,2,683,0.2625,0,0.3294,0
aa618956,24,48756,585075,salaried,0,1,628,0.1321,1,0.1466,0
64f2722b,50,27685,332230,salaried,7,1,681,0.5355,0,0.317,1
e63a43b9,39,23761,285134,salaried,5,0,655,0.5787,0,0.1648,1
453d7c5a,52,22595,271142,self_employed,9,0,752,0.1058,0,0.3052,0
9fbb870b,33,81159,973919,salaried,3,1,588,0.5543,0,0.3855,1
30471ec1,29,28402,340834,salaried,3,4,771,0.3166,0,0.4394,0
78e09994,52,50886,610643,salaried,13,1,658,0.5657,0,0.0866,1
4473e325,29,44820,537841,salaried,3,0,809,0.4818,0,0.1687,0
f37cf643,33,23889,286677,salaried,5,3,520,0.2614,1,0.3369,1
ebcedfe4,42,35644,427733,business,3,3,786,0.2408,0,0.3273,0
d577d8ef,22,22305,267665,business,0,2,668,0.2857,0,0.4505,0
0c7e6dfb,42,67149,805795,self_employed,6,0,565,0.3409,1,0.3652,0
1549d15b,40,23231,278772,salaried,1,0,566,0.26,1,0.2688,0
4b055620,47,41252,495034,salaried,0,4,715,0.5202,0,0.1788,1
540a6ad9,43,28021,336253,salaried,1,2,862,0.3635,0,0.1692,0
f6f5130c,47,23084,277009,business,1,0,803,0.4944,0,0.0216,0
478e3b6e,33,56834,682010,self_employed,3,1,598,0.4537,0,0.4522,0
0cd7a593,26,27683,332196,business,1,2,662,0.3554,1,0.372,0
c57f3548,56,15363,184367,self_employed,15,0,818,0.4607,0,0.0995,0
78fc47a2,21,42363,508362,salaried,0,1,474,0.4902,0,0.148,1
e4a34746,21,25456,305479,salaried,0,0,676,0.1181,0,0.4742,0
f1ddfc88,40,37572,450867,self_employed,7,0,788,0.4305,0,0.1727,0
aacf707e,51,51449,617395,self_employed,10,0,672,0.3834,0,0.2764,0
d2af4004,36,41092,493112,salaried,1,0,708,0.2224,0,0.1754,0
df331d9a,44,52211,626542,salaried,3,1,736,0.1252,0,0.1596,0
23dfb722,21,19514,234178,business,0,1,765,0.4191,0,0.3883,0
a6296d99,30,60018,720223,self_employed,4,3,695,0.3467,0,0.5093,0
a62ec64c,21,30615,367382,student,0,0,579,0.5371,0,0.1722,0
f1b37d90,42,18418,221022,salaried,9,1,858,0.3702,0,0.2356,0
caf7017f,21,11597,139169,salaried,0,2,721,0.4208,0,0.5807,0
5932a1f9,22,30464,365578,self_employed,0,1,783,0.2946,0,0.1,0
29140901,40,24570,294848,self_employed,3,0,703,0.1376,0,0.2054,0
d95cca45,45,24742,296912,business,7,0,758,0.4859,0,0.3146,0
41d14bb2,33,40683,488196,salaried,2,1,799,0.5216,0,0.5793,1
96ca0e79,40,75904,910848,salaried,2,0,645,0.5263,0,0.556,1
10c0f117,40,23326,279921,salaried,1,0,900,0.4742,0,0.1837,0
4ad9e46c,32,36479,437759,self_employed,1,1,752,0.2138,0,0.3519,0
f848907e,24,27108,325302,salaried,1,1,644,0.4469,0,0.2949,0
bfa3f262,40,22448,269380,business,3,2,699,0.2748,0,0.1429,0
4240945d,41,22157,265890,self_employed,8,0,643,0.3739,0,0.2772,0
7c35cfd2,43,73286,879437,self_employed,3,1,652,0.4784,0,0.1808,0
a7537f63,38,35209,422515,self_employed,5,2,560,0.4807,0,0.5618,0
0771d754,23,32130,385567,salaried,0,1,725,0.2488,0,0.225,0
97148aa9,41,25712,308546,self_employed,3,2,615,0.2177,0,0.1795,0
b6dea55f,34,36075,432902,salaried,4,4,731,0.259,0,0.0937,0
c7ec076f,30,26265,315180,salaried,2,2,607,0.1185,0,0.1759,0
0afb45c4,32,83418,1001016,business,2,1,815,0.1495,0,0.2106,0
4f98e409,28,39199,470393,salaried,2,2,850,0.2466,0,0.0874,0
7076efdf,43,37266,447202,business,4,3,759,0.3408,0,0.1154,0
51e96d9b,21,36888,442667,salaried,0,0,600,0.5652,0,0.1266,1
f2c4ec32,25,63045,756549,salaried,0,1,799,0.1672,0,0.4151,0
ee37b145,31,34654,415849,salaried,2,0,779,0.4683,0,0.2798,0
83e3a78b,51,28245,338947,salaried,10,1,597,0.2947,0,0.1777,1
903f9bad,45,37630,451570,self_employed,3,2,692,0.3207,0,0.5561,0
786ebe45,21,49971,599657,salaried,0,2,786,0.5334,0,0.1938,1
482b6c8b,48,59601,715218,student,0,0,687,0.4144,0,0.0955,0
47b8bb86,48,38555,462667,student,6,1,684,0.2116,0,0.4254,0
f5949675,23,38805,465668,salaried,0,2,661,0.2234,0,0.7276,0
904e2e8c,21,54711,656542,salaried,0,1,579,0.5482,0,0.7544,1
dff8f007,34,10226,122717,salaried,2,1,747,0.1967,0,0.0979,0
51176cef,46,36417,437006,salaried,0,0,649,0.4209,0,0.0698,0
758ab41e,50,26906,322873,salaried,6,2,678,0.3801,0,0.4067,0
f333d865,26,35926,431114,salaried,2,1,835,0.4931,0,0.1537,0
25e7393e,52,41075,492907,salaried,8,2,695,0.5849,0,0.1957,1
ecbd438c,21,61288,735467,self_employed,0,0,720,0.4568,0,0.6869,0
8519d4d8,31,18771,225253,salaried,4,0,768,0.3296,0,0.353,0
b4ac5ba3,30,25322,303865,salaried,3,2,635,0.1631,0,0.3549,0
aca70a46,46,23455,281462,salaried,7,0,614,0.2545,0,0.0077,0
8f26765e,47,26635,319631,salaried,0,2,742,0.5773,0,0.2997,1
d0804adb,44,18892,226707,salaried,7,0,605,0.1406,0,0.164,0
482be87a,21,91578,1098941,salaried,0,0,653,0.1435,0,0.0914,0
5164daa8,43,51789,621468,salaried,4,1,720,0.3363,0,0.28,0
2b5d8ad3,40,24690,296287,salaried,6,1,591,0.3341,0,0.1306,0
5593bef8,21,35244,422939,self_employed,0,2,870,0.4781,0,0.1603,0
61c3d93a,21,28780,345370,salaried,0,1,590,0.5144,0,0.5444,1
03744634,45,37547,450568,self_employed,2,0,702,0.4233,0,0.1524,0
3d6dbbe1,33,24775,297309,business,0,2,701,0.3552,0,0.6786,0
9d9f9291,22,17636,211640,salaried,0,2,705,0.425,0,0.2314,0
288db091,32,27054,324649,salaried,4,0,783,0.5704,0,0.4038,1
a58196bb,38,65166,781995,self_employed,2,5,751,0.115,0,0.2578,0
ad59f6f4,34,17941,215295,salaried,3,1,819,0.5827,0,0.1869,1
fc50c308,21,57343,688118,salaried,0,1,805,0.2579,0,0.2163,0
b65a5c1a,53,45029,540357,salaried,5,1,610,0.5506,0,0.1926,1
ccbb4600,45,29239,350871,salaried,5,0,684,0.2706,0,0.1007,0
4d6a2771,31,49051,588620,salaried,4,0,623,0.3553,0,0.1746,0
e2f8ddce,32,38444,461338,salaried,3,2,692,0.3111,0,0.315,0
e55fcbdf,38,13376,160517,self_employed,4,1,714,0.3805,0,0.0845,0
5e127dcc,23,29174,350097,salaried,0,2,655,0.4949,0,0.1508,0
d48d17ff,38,29562,354744,salaried,3,2,611,0.4782,0,0.3779,0
595ac0fc,21,67060,804727,self_employed,0,2,604,0.3127,0,0.3584,1
e1aa68cd,34,29223,350683,business,2,0,716,0.4832,0,0.5703,0
e545c7f9,23,31831,381979,salaried,1,0,728,0.2413,0,0.7413,0
eef66520,23,20755,249061,salaried,0,1,862,0.1405,0,0.497,0
77ba07f8,51,34017,408206,student,7,3,634,0.1209,0,0.3738,0
4e46dc16,35,20498,245981,self_employed,0,1,665,0.321,0,0.0962,1
2294ffe1,37,57057,684695,salaried,6,1,557,0.3382,0,0.3924,0
ccc249f0,21,28965,347586,self_employed,0,2,586,0.3986,0,0.5714,0
529448ee,29,20476,245715,business,0,0,648,0.5683,0,0.6506,1
94accaad,39,60753,729043,salaried,4,3,593,0.2401,0,0.1217,0
d207506a,36,19445,233349,salaried,0,3,793,0.4844,0,0.2462,0
41f6168f,21,39261,471143,salaried,0,1,674,0.5657,0,0.1073,1
1f839379,37,17922,215072,salaried,3,1,741,0.3486,0,0.3172,0
a069ffbf,38,39933,479197,business,1,0,590,0.5616,0,0.1891,1
99e3a454,47,56585,679022,business,6,1,720,0.1534,0,0.4544,0
5aacf6f0,28,26144,313738,salaried,2,1,640,0.4228,0,0.2882,0
77bee2eb,21,20582,246989,student,0,1,634,0.5419,0,0.0711,1
0e758963,25,20872,250473,student,0,1,717,0.5194,0,0.2188,1
689afcc6,24,34138,409665,salaried,1,2,597,0.5166,0,0.3296,1
43c37c18,42,83341,1000099,salaried,4,0,810,0.3759,0,0.0881,0
6645b13d,21,56595,679146,self_employed,0,3,567,0.2786,0,0.3703,0
147f74f5,30,59267,711211,salaried,4,4,508,0.1647,0,0.2435,1
97511d05,49,21625,259509,salaried,5,1,701,0.478,0,0.0682,0
bcee7c85,35,57337,688054,self_employed,1,0,539,0.5808,0,0.2244,1
ec499beb,43,54572,654869,business,7,0,655,0.539,0,0.1989,1
4dcee17b,21,40149,481788,salaried,0,0,616,0.3576,0,0.2951,0
81137c64,21,26341,316099,self_employed,0,1,640,0.568,0,0.6852,1
09a7e0da,49,54208,650499,self_employed,8,2,652,0.567,0,0.5187,1
3b87f6de,36,25798,309580,salaried,6,1,580,0.3099,0,0.4298,0
cd786357,36,47044,564535,salaried,5,2,818,0.2731,0,0.175,0
6ab862b5,23,29489,353872,student,0,1,619,0.4728,0,0.5043,0
6cc953bb,36,22462,269554,salaried,1,2,464,0.4311,0,0.3632,1
d9c0bd84,23,29165,349984,salaried,0,0,747,0.5884,0,0.2456,1
2b5ed5f3,46,84851,1018220,salaried,5,2,716,0.1882,0,0.1162,1
77f3f322,62,20711,248539,salaried,4,3,759,0.1502,0,0.0589,0
4208fbda,39,54681,656182,salaried,5,0,779,0.407,1,0.2988,0
66a406a3,28,51083,613005,salaried,0,2,574,0.2381,0,0.4394,0
bd2401b3,21,32213,386558,salaried,0,1,616,0.2349,0,0.2964,0
4a06a788,21,27300,327605,business,0,1,624,0.4902,0,0.5258,0
33922c2a,50,19957,239487,salaried,5,2,598,0.4938,0,0.1837,0
e604d684,24,62503,750043,salaried,0,1,650,0.2107,0,0.0793,0
1ca6b0b6,31,20491,245895,salaried,1,1,769,0.4443,0,0.28,0
4d95cd3a,41,9980,119760,salaried,0,1,821,0.1334,0,0.493,0
d646a60b,49,40202,482427,salaried,6,1,581,0.1009,0,0.2333,0
d0a23f33,33,19058,228700,self_employed,4,2,785,0.5537,0,0.1515,1
442f6d16,30,33313,399764,salaried,1,2,780,0.2884,0,0.3823,0
1b7895f8,35,19118,229417,student,1,2,900,0.4389,0,0.3311,0
f716f49b,28,26943,323326,student,0,2,739,0.4614,0,0.6326,0
2ec5d1a1,29,36110,433325,self_employed,1,1,666,0.4814,0,0.3937,0
22d669a1,39,39549,474588,self_employed,3,1,583,0.3744,0,0.0923,0
a5c3c1fc,36,63930,767164,salaried,5,1,582,0.5443,0,0.0474,1
0a1f39ed,56,35022,420264,salaried,10,2,663,0.468,0,0.2077,0
f0084a5a,39,36729,440752,salaried,8,1,624,0.3792,0,0.3119,0
f8fc915d,46,31419,377034,salaried,10,1,718,0.1361,0,0.103,0
16aaee40,24,53044,636530,self_employed,0,2,721,0.4154,0,0.1908,0
3733428c,40,21039,252469,salaried,5,1,867,0.5203,0,0.1086,1
b1cd8a1a,27,28744,344932,salaried,2,1,586,0.2514,0,0.1147,0
89d2dbe1,38,34979,419758,business,4,0,696,0.1905,0,0.2122,0
e2c808c6,41,23279,279353,business,4,0,572,0.5606,0,0.5571,1
a59d981c,35,65591,787098,self_employed,4,1,632,0.4865,0,0.1805,0
7c3d237a,59,40393,484725,salaried,2,1,661,0.3003,0,0.2845,0
5207d575,49,20162,241944,salaried,5,0,697,0.1601,0,0.173,0
d28cb522,46,42060,504721,salaried,5,2,681,0.1638,0,0.1602,0
6d3a0bb9,42,63110,757328,self_employed,0,1,577,0.2462,0,0.0564,0
884399a0,52,25317,303809,salaried,4,3,716,0.2684,0,0.454,0
77e26c53,21,64591,775095,salaried,0,0,687,0.5048,0,0.2726,1
9dc796c2,48,39289,471471,salaried,9,1,614,0.5439,0,0.0277,1
3cc528e8,25,38325,459901,salaried,2,1,667,0.2072,0,0.3815,0
89dd0f6f,29,60016,720201,self_employed,3,2,643,0.562,0,0.6709,1
75c692d3,40,38360,460321,business,2,1,464,0.3251,0,0.3715,1
29aaa7ff,47,41719,500638,salaried,2,1,658,0.4239,0,0.2174,0
62878c21,23,36484,437810,self_employed,0,2,783,0.5651,0,0.0635,1
3958196b,29,15897,190766,salaried,3,1,768,0.4021,0,0.151,0
6856837e,35,42120,505444,salaried,3,1,729,0.3657,0,0.3936,0
bdebf03f,33,39205,470467,salaried,0,2,668,0.3096,0,0.152,0
4c445fc1,43,29498,353979,business,2,1,715,0.4565,0,0.5335,0
a61932d0,65,11112,133347,salaried,5,3,453,0.1869,1,0.1918,1
a95a337b,39,46306,555677,self_employed,5,1,641,0.275,0,0.2858,0
4e4992bf,27,23764,285172,salaried,2,0,716,0.4495,0,0.1022,0
d0aecf9c,22,21079,252955,self_employed,0,1,647,0.3955,0,0.2176,0
03279ee6,31,20196,242357,student,2,2,617,0.4517,0,0.443,0
822199dd,25,14494,173937,self_employed,1,1,691,0.5864,0,0.1385,1
eb79d57e,39,43082,516990,salaried,1,2,722,0.5635,0,0.1991,1
dea4cbd0,39,101044,1212529,salaried,2,4,801,0.1355,0,0.0321,0
21da936e,30,26961,323533,salaried,4,4,608,0.1304,0,0.2473,0
963ee83d,54,50643,607716,salaried,8,0,809,0.3266,0,0.3238,0
46ace0ca,27,33556,402674,salaried,2,0,559,0.5814,0,0.1235,1
1375a304,33,39623,475486,business,2,0,604,0.4221,0,0.0968,0
9dac2519,41,33966,407597,salaried,1,1,549,0.3849,1,0.1025,1
afd4fb15,43,49768,597225,self_employed,9,0,640,0.1443,0,0.3789,0
1539a78d,47,20321,243857,salaried,5,0,780,0.5925,0,0.4562,1
15c0c66d,39,36603,439244,business,5,2,581,0.3822,0,0.0952,0
f5dc6965,45,58324,699889,self_employed,10,2,638,0.4874,0,0.0496,0
47965292,28,47984,575810,student,2,2,736,0.2827,0,0.6428,0
cc4329cc,44,40536,486438,business,4,0,871,0.5311,0,0.1489,1
6beceafb,44,36570,438840,salaried,0,0,780,0.3593,0,0.4249,0
b30aa873,50,29753,357044,salaried,4,0,727,0.2803,0,0.3107,0
8e83244c,21,29862,358354,salaried,0,0,705,0.5167,0,0.1168,1
904e9e99,25,17398,208776,salaried,0,1,776,0.1634,0,0.0821,0
29d3719a,43,43894,526728,salaried,6,0,685,0.4474,0,0.1196,0
044efbc2,21,64684,776213,self_employed,0,0,565,0.4924,0,0.261,0
0a067f5a,39,39951,479417,student,1,0,703,0.1317,0,0.1444,0
c0a6dc77,45,35262,423153,salaried,2,0,748,0.1103,0,0.2957,0
e789d056,29,45829,549956,salaried,2,0,600,0.587,0,0.5283,1
5be32bd0,30,13491,161894,salaried,0,2,546,0.2977,0,0.287,1
1e1d0459,24,27857,334294,self_employed,1,1,733,0.5616,0,0.349,1
caf38471,29,33855,406271,business,1,2,521,0.4175,1,0.3877,1
83d13316,30,16237,194845,salaried,1,1,679,0.4918,0,0.385,0
6aec5855,28,37621,451454,salaried,1,0,700,0.4811,0,0.1095,0
b9ffbceb,27,15218,182621,business,2,0,720,0.5448,0,0.5693,1
ba31f264,32,47767,573214,business,2,1,517,0.2643,0,0.275,1
1e6c9570,32,38744,464931,self_employed,2,3,830,0.2523,0,0.1578,0
3772eddc,53,32119,385433,business,6,2,681,0.4874,0,0.1819,0
303896af,31,49303,591641,salaried,0,0,719,0.5389,0,0.0222,1
5e405d1d,38,37394,448728,business,0,1,606,0.1711,1,0.1188,0
59f4b63e,29,43348,520182,self_employed,3,2,645,0.1104,0,0.1666,0
0dd0534b,29,39763,477159,business,1,1,671,0.4607,0,0.0612,0
f596433f,21,23768,285217,salaried,0,1,637,0.1156,0,0.3249,0
e40dd94a,21,70885,850626,business,0,3,776,0.2315,0,0.4705,0
47d93722,22,61309,735711,business,0,0,686,0.2227,0,0.1762,0
1fce69db,36,42447,509369,salaried,6,2,727,0.2423,0,0.077,0
19eb1f66,45,37450,449402,salaried,6,1,597,0.4051,0,0.2839,0
1ba2c15e,21,49057,588692,salaried,0,0,639,0.3561,0,0.0625,0
a58b9f46,29,61708,740498,salaried,0,1,753,0.3298,1,0.4163,0
99003cc6,21,82448,989381,salaried,0,1,683,0.2264,0,0.3747,0
1afdf9f2,32,27430,329170,student,0,1,686,0.1105,0,0.2375,0
4ba86141,45,56034,672412,self_employed,9,1,592,0.2645,0,0.2065,0
4ba799a2,30,33653,403837,salaried,2,0,852,0.4214,0,0.1833,0
f41b3e0e,34,16966,203594,student,1,2,576,0.3822,0,0.472,0
f7992777,49,51033,612399,salaried,1,0,550,0.2504,0,0.4826,0
abe0e2c8,39,67738,812860,business,3,4,599,0.4867,0,0.5876,0
d44aa4d4,27,54228,650744,salaried,1,1,545,0.1466,0,0.3063,1
44e08080,36,32435,389227,salaried,6,0,665,0.5514,0,0.2282,1
10671826,26,41668,500017,salaried,0,1,549,0.3075,0,0.2953,1
01552147,39,47934,575212,salaried,2,0,769,0.4572,0,0.3955,0
9ad17439,40,45294,543530,salaried,2,2,610,0.117,0,0.1092,0
c88c8778,21,60878,730544,salaried,0,0,758,0.4208,0,0.2372,0
b2272182,36,53500,642005,student,0,3,725,0.2982,0,0.0751,1
61220034,33,26974,323688,self_employed,4,0,748,0.3877,0,0.0585,0
9037ba67,40,35419,425034,salaried,3,0,807,0.2809,0,0.3852,0
6e6c3f4e,43,27888,334657,salaried,3,2,475,0.2083,0,0.2797,1
b7fe44bc,39,37633,451604,salaried,5,1,761,0.2019,0,0.4266,0
25b79273,31,15094,181139,student,1,1,680,0.3721,0,0.1282,0
9d34fe17,44,83351,1000213,salaried,8,0,546,0.1555,0,0.3668,1
a3b8fdac,26,24642,295715,self_employed,0,1,597,0.4914,0,0.1658,0
ceca31ed,21,27783,333397,student,0,1,756,0.4462,0,0.5552,0
d3b7d563,21,36327,435934,self_employed,0,2,616,0.3473,0,0.4724,0
1c037db4,34,18828,225945,self_employed,5,1,683,0.3863,0,0.3125,0
03663a1d,26,30096,361163,self_employed,1,1,746,0.4469,0,0.39,0
f14bca6f,38,37758,453106,salaried,4,0,662,0.115,0,0.0905,0
c27374ce,21,73496,881961,salaried,0,1,796,0.3053,0,0.1343,0
907d7287,28,37310,447731,salaried,1,3,672,0.3398,0,0.4348,0
76e81280,39,29160,349923,salaried,5,3,700,0.2573,0,0.2981,0
63c23ec5,24,21090,253083,salaried,0,1,634,0.3405,0,0.0953,0
3d9d10a1,39,91614,1099370,self_employed,1,0,636,0.544,0,0.3786,1
8633c30a,29,36228,434747,self_employed,1,2,589,0.2981,0,0.2405,0
28b6f102,34,36322,435869,salaried,3,1,773,0.4904,0,0.1037,0
73a68b21,40,18881,226578,self_employed,2,4,698,0.3058,0,0.0772,0
3acf1929,44,44321,531863,business,8,0,812,0.2216,0,0.1013,0
4b7180a7,35,26862,322345,salaried,3,1,652,0.5572,0,0.0808,1
0ad19196,26,67870,814445,business,1,0,711,0.3404,0,0.3035,1
ba303cb1,30,43134,517613,salaried,3,2,634,0.3484,1,0.2098,0
06629213,41,37025,444303,salaried,2,4,549,0.3046,0,0.209,1
c1353958,24,19299,231595,salaried,0,0,756,0.3058,0,0.1752,0
91c414e3,33,33487,401845,salaried,5,0,722,0.4718,0,0.2708,0
1e34fb73,31,31789,381472,salaried,0,1,650,0.2368,0,0.2366,0
ccb90b2a,33,36991,443895,salaried,1,0,529,0.3751,0,0.3896,1
49e7512b,24,14423,173077,salaried,0,1,672,0.1171,0,0.2457,0
d4997c5b,21,23243,278926,self_employed,0,0,665,0.2219,1,0.2944,0
f1ad5ab9,40,27999,335999,salaried,1,3,672,0.3812,0,0.0799,0
eec34581,44,43835,526024,self_employed,10,0,687,0.1515,0,0.1263,0
1d52d52c,21,14682,176191,salaried,0,1,858,0.3173,0,0.3126,0
22e2865d,38,65177,782135,salaried,7,2,720,0.5107,0,0.3249,1
71d00ebf,45,61205,734463,self_employed,6,2,660,0.3319,0,0.3637,0
8d9f1614,40,22373,268479,salaried,2,1,674,0.3384,0,0.1305,0
2dbd60f7,30,106315,1275787,salaried,4,0,741,0.5589,0,0.1024,1
a8af9872,25,38962,467551,business,1,3,563,0.4155,0,0.0845,0
4bf1f3a3,35,33325,399904,salaried,3,0,777,0.2873,0,0.3796,0
0bd71bb0,37,45726,548723,salaried,3,0,753,0.2651,0,0.48,0
ab8f89c4,35,42245,506942,self_employed,1,1,649,0.4036,1,0.477,0
a23b3bbc,33,36895,442746,salaried,3,0,744,0.3424,0,0.6247,0
5b396cb9,24,21484,257808,student,1,2,551,0.2364,0,0.2912,0
1917fa72,39,28749,344993,salaried,1,1,618,0.1706,0,0.042,0
ad05364a,39,41105,493260,salaried,5,1,655,0.2362,0,0.328,0
15d5373e,37,50942,611312,salaried,5,2,802,0.3192,0,0.2972,0
eecff4d4,36,66896,802762,self_employed,4,1,672,0.4281,0,0.0611,0
49266f1c,51,28491,341897,self_employed,0,2,739,0.3373,0,0.253,0
7f261746,28,36270,435246,salaried,1,2,714,0.2766,0,0.3209,0
8ad3351f,47,26002,312034,salaried,7,2,808,0.1406,0,0.2147,0
f07822a2,27,57258,687103,salaried,0,0,653,0.2612,0,0.1675,0
2b4ed850,46,30424,365093,salaried,9,1,617,0.1132,0,0.1483,0
43176f2b,47,26863,322366,salaried,10,2,727,0.5196,0,0.2777,1
32457a00,32,35989,431874,self_employed,4,2,571,0.5729,0,0.1587,1
5b4040fe,51,16485,197826,salaried,7,3,610,0.5079,0,0.1773,1
02abf657,39,44648,535780,self_employed,5,1,604,0.4426,0,0.2508,0
fd9ecede,26,30445,365344,salaried,2,0,633,0.2633,0,0.0414,0
c70e1d33,31,121602,1459225,self_employed,4,0,589,0.325,0,0.3051,0
33b18b0e,46,26500,318004,self_employed,4,1,575,0.2927,0,0.2318,0
abd3b3f3,44,31032,372394,self_employed,7,1,723,0.3351,0,0.1393,0
d5c41513,24,55318,663820,business,0,1,574,0.4615,0,0.3866,0
fc4dd5cc,33,49761,597142,self_employed,4,2,775,0.5827,0,0.3718,1
f3069f9c,37,55785,669423,salaried,7,0,792,0.5161,0,0.0925,1
00979b30,29,30860,370321,salaried,1,1,577,0.5579,0,0.062,1
e66b0741,58,20888,250664,salaried,10,1,766,0.3605,0,0.2883,0
24bd3561,37,116282,1395393,salaried,0,0,616,0.5984,0,0.1249,1
fa9e8502,34,44154,529854,business,5,2,716,0.4836,0,0.1287,0
c6d6eb1a,46,38741,464899,salaried,4,3,762,0.5226,0,0.3837,1
3bbee088,31,50298,603578,salaried,1,1,631,0.1866,0,0.0538,0
6c3f62f2,45,19470,233646,salaried,10,0,613,0.5448,0,0.4064,1
75f5788f,21,28501,342016,salaried,0,2,797,0.5909,0,0.3724,1
c6459fb1,30,21889,262671,business,0,0,777,0.3715,0,0.2516,0
a79f7a0e,45,37730,452761,salaried,5,0,567,0.3051,0,0.1537,0
8d59cabc,50,18825,225901,student,8,1,754,0.1203,0,0.1449,0
c94a67d8,27,47396,568755,business,0,1,633,0.5657,0,0.2905,1
6533f4e1,26,59616,715403,salaried,0,1,685,0.5187,0,0.0841,1
54333858,40,58637,703653,self_employed,8,3,642,0.3716,1,0.1397,0
27584741,28,42671,512060,salaried,0,1,688,0.1218,0,0.5065,0
623cd628,32,38162,457948,self_employed,0,1,797,0.5613,0,0.411,1
2c8100a6,43,28998,347985,business,0,0,688,0.3117,0,0.1774,0
50951fa7,29,42828,513936,salaried,2,1,596,0.2736,0,0.2745,0
985222e7,21,33312,399750,self_employed,0,3,628,0.5806,0,0.2108,1
deafea2f,21,15089,181075,salaried,0,1,697,0.5712,0,0.07,1
4ee61baf,35,26517,318212,salaried,1,1,725,0.3685,0,0.3952,0
2f83f116,21,49993,599917,salaried,0,1,688,0.2987,0,0.1456,0
6b7544b7,32,21089,253072,salaried,3,1,750,0.2368,0,0.3486,0
1254f8ed,21,20903,250843,business,0,3,649,0.1826,0,0.0711,0
66fef43b,51,31991,383903,salaried,2,1,711,0.2358,0,0.6853,0
86d07d4d,56,13188,158261,salaried,3,1,665,0.3145,0,0.2751,0
f73076ad,24,48602,583225,self_employed,0,0,595,0.553,0,0.3249,1
6e19ea7f,37,46706,560476,salaried,4,0,630,0.1454,0,0.0501,0
59a8476e,25,53601,643216,business,0,2,723,0.2288,0,0.2034,0
1c33a8ef,31,38663,463966,salaried,2,1,725,0.4988,0,0.1988,0
3a5fe43f,53,23844,286133,business,14,0,838,0.126,0,0.2341,0
7f26c10a,30,20122,241465,salaried,3,2,677,0.2999,0,0.0316,0
eb8ec7b0,32,44847,538175,salaried,3,2,668,0.3108,0,0.6259,0
eebf7834,25,48293,579520,student,1,1,689,0.3953,0,0.2058,0
ac87b3b5,46,21174,254095,business,11,5,833,0.5628,0,0.1617,1
9d13d702,21,19936,239236,salaried,0,0,777,0.4648,0,0.3469,0
dc555914,30,34701,416418,salaried,2,0,648,0.2655,0,0.1297,0
cd7413f6,34,37218,446627,salaried,2,0,595,0.1791,0,0.3937,0
71e0de8e,28,53305,639666,business,0,1,396,0.3234,0,0.1897,1
8ce3a509,43,47154,565848,salaried,8,3,612,0.5115,0,0.1394,1
cde7812e,47,33761,405142,salaried,2,3,642,0.3256,0,0.415,0
cd827c73,21,55775,669300,salaried,0,1,748,0.1483,0,0.1607,0
dd5eb8f7,55,29905,358870,salaried,4,1,661,0.3589,0,0.1342,0
0f4c7f93,21,30462,365550,business,0,1,651,0.3478,0,0.1403,0
87c9a5b9,47,51267,615215,salaried,0,1,737,0.3454,0,0.1889,0
99b7cfc4,36,53852,646231,salaried,5,1,600,0.2516,0,0.4353,0
1e55e617,29,54490,653885,self_employed,2,1,622,0.3019,0,0.0933,0
165cfbd2,30,32284,387409,self_employed,3,2,708,0.3906,0,0.1108,0
60785b3a,34,36146,433755,salaried,2,2,721,0.5998,0,0.1424,1
e0f5bf39,37,23700,284404,salaried,6,5,657,0.4617,0,0.2663,0
5581ef9d,25,52474,629692,salaried,0,0,676,0.3994,0,0.1186,0
8581f3cc,32,26823,321876,salaried,3,0,600,0.494,0,0.2758,1
4281b400,27,14251,171023,business,1,0,706,0.2274,0,0.169,0
8c914b66,22,28699,344390,salaried,0,1,720,0.2386,0,0.1173,0
fe0583c8,26,23813,285759,self_employed,2,2,786,0.1448,0,0.0942,0
11234a65,23,10352,124227,salaried,0,1,650,0.2367,0,0.2494,0
638b18c4,30,27039,324468,salaried,1,0,740,0.105,0,0.3423,0
728b3f2f,39,49772,597264,business,3,2,620,0.553,0,0.244,1
f609546d,36,42161,505938,salaried,0,2,692,0.5958,0,0.4446,1
beb808e7,54,42125,505511,business,3,2,715,0.2606,0,0.0721,0
2f7ceb26,21,66480,797763,salaried,0,1,491,0.5332,0,0.1512,1
9c38fdf6,39,26973,323685,salaried,7,3,718,0.4246,1,0.5805,0
08d50aae,35,20903,250843,business,4,0,801,0.4918,0,0.219,0
9a176e59,43,43712,524547,salaried,1,0,724,0.3536,0,0.2046,0
