session_id,declared_age,video_estimated_age,age_discrepancy,location_mismatch_km,face_liveness_score,speech_consistency_score,device_fingerprint_seen_before,application_speed_seconds,fraud_label
a3beff1f-18a,42,50,8,3.7,0.3525,0.6545,1,140.7,0
e4d73cd0-daa,64,62,2,25.4,0.785,0.449,1,77.8,0
1a05f1e1-b52,48,49,1,11.7,0.9979,0.269,0,112.8,0
b1104fcc-30c,64,63,1,0.1,0.9503,0.8246,0,127.5,0
5ba1d8e2-76c,59,69,10,12.3,0.7159,0.8201,1,77.6,0
757b5c68-b33,50,61,11,21.6,0.7278,0.4426,1,26.4,1
b1fb5967-333,50,40,10,4.0,0.8534,0.8906,0,194.0,0
a370d7f8-a58,30,20,10,9.3,0.3725,0.5118,1,96.3,1
6fe353d3-de1,56,63,7,3.9,0.9448,0.5384,1,119.2,0
00010548-b91,24,30,6,9.5,0.9221,0.9404,1,136.1,0
50aa53e0-607,56,49,7,2.3,0.9487,0.8583,0,116.5,0
2d902072-991,34,43,9,9.1,0.93,0.777,1,142.3,0
ccbde534-f9d,55,54,1,16.6,0.4586,0.9461,1,71.3,0
98220066-8b3,39,50,11,3.4,0.7109,0.9608,1,40.9,1
c9a58628-a3d,57,60,3,11.6,0.7039,0.8536,1,117.4,0
8e46aa37-dda,22,34,12,0.8,0.6027,0.4977,1,205.3,1
24509318-742,29,28,1,8.4,0.882,0.6672,1,148.2,0
ee7fc2f6-89b,50,61,11,7.4,0.5152,0.8607,0,127.3,0
beee99cf-150,55,52,3,15.3,0.6696,0.8199,0,56.3,0
40b6eef8-b2c,52,43,9,18.7,0.771,0.5625,1,122.0,0
f2fdc390-006,23,18,5,3.2,0.6616,0.5154,1,22.4,0
dda30c07-919,27,23,4,9.7,0.8774,0.8092,1,143.2,0
23ac6f89-940,55,61,6,7.4,0.9267,0.7636,1,105.6,0
8594b288-c85,40,35,5,31.0,0.7776,0.6689,1,146.7,0
c8fcc7b1-44c,46,54,8,12.9,0.5667,0.737,1,87.1,0
90b3dd54-325,31,36,5,7.4,0.7553,0.805,0,51.2,0
c09e4ce8-325,63,61,2,34.6,0.9535,0.7898,1,135.4,0
0470c151-5bb,30,32,2,4.2,0.7194,0.6802,1,114.3,0
6656b71a-932,63,52,11,7.7,0.4343,0.5746,1,144.0,1
887b49da-799,24,34,10,10.7,0.5876,0.985,1,95.4,1
60d9f223-b92,52,58,6,5.3,0.7495,0.7126,0,82.0,0
2c5ea80a-c48,47,46,1,0.0,0.4789,0.7263,1,191.4,0
7f4d1908-5d9,27,29,2,16.5,0.8489,0.9934,1,109.2,0
ff941e7c-2c8,38,44,6,1.3,0.802,0.8675,0,90.3,0
3501fbf3-bcb,49,50,1,7.7,0.8242,0.4555,1,135.8,0
24baf264-54d,59,66,7,2.7,0.6762,0.5556,1,101.3,0
7c45708e-2a7,46,45,1,4.4,0.8767,0.5765,1,56.7,0
e40fe76e-a5b,45,43,2,12.0,0.9689,0.7477,0,87.9,0
a15056f1-0f0,47,44,3,24.0,0.6901,0.7443,1,158.4,0
8b822617-388,62,62,0,8.3,0.894,0.6714,1,39.3,0
4bb3f46e-fd6,29,30,1,25.7,0.3582,0.7689,1,80.6,0
07a43c55-e30,54,44,10,3.9,0.9146,0.7199,0,124.1,0
90a85581-a21,42,50,8,46.3,0.9255,0.8516,1,83.4,0
ec312ef9-f16,54,56,2,1.5,0.2901,0.7485,0,136.7,0
dfbfe59b-99d,56,48,8,36.9,0.81,0.8591,1,111.8,0
c7e93854-0eb,50,45,5,4.9,0.6734,0.9412,1,141.0,0
e5169d4e-5cc,60,56,4,8.7,0.6849,0.5933,1,112.9,0
38021c5d-8f2,36,31,5,4.6,0.4234,0.7825,1,34.9,1
11859291-4a4,52,59,7,45.8,0.8445,0.5007,1,167.8,0
09c95d37-abe,63,56,7,3.4,0.823,0.7859,1,91.8,0
b47195da-b20,57,50,7,20.7,0.9619,0.856,0,146.4,0
576ddb3d-72a,40,46,6,7.2,0.7964,0.6969,0,90.0,0
aa5863e7-f0a,63,57,6,2.5,0.8676,0.2801,0,145.5,0
78906376-2e4,42,30,12,16.5,0.9554,0.9021,1,82.3,0
0b419ec4-b4d,30,41,11,5.1,0.8277,0.762,0,154.7,0
a28c21f6-629,37,42,5,27.1,0.5249,0.556,1,157.8,0
b29631bb-f73,41,38,3,12.8,0.7807,0.7596,1,144.1,0
e1fead95-7d2,34,32,2,8.7,0.3261,0.6656,1,90.2,0
7d1a3328-4c3,23,18,5,17.6,0.745,0.9809,1,133.9,0
4e9cd5e7-67e,30,33,3,0.8,0.8826,0.8029,1,52.1,0
a6ed06e5-864,43,37,6,1.1,0.8438,0.9439,0,196.1,0
3734e728-a29,24,30,6,5.2,0.6228,0.6984,1,141.1,0
ba09ca60-721,46,52,6,7.4,0.6928,0.4356,1,109.0,0
94555c62-2f7,29,18,11,2.8,0.6953,0.9666,0,128.0,0
51bdf183-571,49,56,7,5.2,0.6352,0.9183,0,161.4,0
fc70c46c-09c,35,29,6,7.1,0.7517,0.8341,1,105.6,0
81529fea-086,21,18,3,29.1,0.9432,0.5187,0,101.9,0
4ef4f2fa-e6f,26,25,1,0.4,0.4103,0.9301,1,145.8,0
77a0aec2-ada,41,42,1,8.7,0.7123,0.6913,1,147.0,0
b96efe8b-a0f,32,40,8,4.2,0.754,0.9112,0,162.2,0
3228e9dc-e6d,60,67,7,23.8,0.7973,0.5758,1,71.8,0
a6110883-97c,57,60,3,9.0,0.8608,0.9858,1,108.2,0
ba98b5de-85b,21,32,11,16.6,0.7925,0.9213,1,129.6,0
ad4ebda0-a32,47,36,11,1.0,0.4561,0.6434,1,144.7,0
dc8da597-e6b,27,25,2,6.9,0.9566,0.5057,1,147.2,0
01388d0d-615,57,68,11,2.3,0.838,0.6465,1,122.9,0
f58bbc4e-d8b,62,69,7,1.7,0.8369,0.6605,0,206.7,0
4b37533b-c65,30,33,3,4.1,0.9,0.8227,0,114.6,0
8de3972a-e5e,60,59,1,24.7,0.774,0.7248,1,149.6,0
ba876800-5d7,25,30,5,0.2,0.3202,0.7477,1,144.0,0
748473c7-12d,36,38,2,11.3,0.8467,0.4101,1,187.7,0
19e2387f-531,36,39,3,19.2,0.8917,0.5805,1,76.5,0
72256783-30c,45,35,10,10.7,0.6942,0.8123,1,109.9,0
667e0c26-5cb,26,18,8,1.1,0.8001,0.6455,0,141.3,0
e57b74c0-964,56,57,1,21.0,0.4523,0.783,0,146.0,0
fc31e061-7d0,36,36,0,15.9,0.8849,0.602,1,79.7,0
3b4e216d-9f8,51,47,4,16.9,0.7097,0.4974,0,166.6,0
13a283df-040,36,24,12,9.5,0.7975,0.8702,0,113.7,0
f4063f8e-036,22,27,5,12.4,0.8271,0.4916,1,66.4,0
60a187e0-425,24,18,6,0.1,0.9779,0.768,1,182.4,0
34a1f7da-aad,51,63,12,11.4,0.6126,0.8443,1,141.6,0
5adfab05-934,32,42,10,7.0,0.5442,0.663,1,154.8,0
9d2f819a-604,48,58,10,6.8,0.6273,0.6027,0,145.7,0
9d311933-d3d,60,70,10,1.0,0.7877,0.7247,1,59.1,0
4b66f578-37b,62,62,0,3.3,0.85,0.8008,1,166.2,0
4dd13b39-a64,59,50,9,4.8,0.8072,0.2808,1,188.6,0
5986c35e-50c,37,25,12,1.8,0.6095,0.5914,1,113.0,0
4cea0030-b2c,50,42,8,2.6,0.8028,0.7021,0,53.9,0
c2b6a854-486,37,45,8,5.1,0.8108,0.8097,0,128.5,0
bdaf9046-f3d,45,39,6,34.8,0.8858,0.3018,1,116.7,0
6b841e85-810,27,22,5,12.7,0.642,0.7444,1,138.4,0
6502431a-774,25,18,7,31.4,0.9441,0.9512,1,119.9,0
e5ac75d9-774,43,32,11,1.7,0.9159,0.9987,0,87.3,0
8b0454b4-b68,39,34,5,7.7,0.8876,0.6339,1,156.6,0
0efc7da1-7b2,63,56,7,7.3,0.8675,0.9031,1,151.6,0
0ba7f393-076,46,52,6,1.1,0.6263,0.6703,1,151.4,0
af5b5313-0b0,29,21,8,27.5,0.7097,0.9016,0,122.1,0
8edd9355-6da,28,18,10,7.5,0.7203,0.1743,0,74.0,1
7fd2a147-9d7,46,49,3,13.7,0.865,0.9087,1,147.5,0
ed8734f2-7c0,25,30,5,0.8,0.9959,0.5412,1,83.3,0
b2e92252-43f,37,26,11,3.6,0.5888,0.9326,1,133.2,0
8889fc08-147,62,58,4,5.8,0.7617,0.9203,1,170.3,0
716d6845-995,40,38,2,13.6,0.9116,0.7216,0,138.9,0
65c1c259-40e,37,32,5,4.9,0.4631,0.6331,0,145.1,0
4c5bc77c-fda,43,43,0,36.5,0.5969,0.8517,1,96.6,0
ab564255-4f5,47,41,6,18.3,0.7303,0.7198,1,117.3,0
13b8f005-cde,57,48,9,4.2,0.7628,0.9256,1,127.5,0
91e7fc6a-85b,39,32,7,1.1,0.7001,0.5804,1,134.8,0
d98fda89-7a4,41,50,9,16.2,0.8586,0.5503,1,126.2,0
ef3e2ad4-482,60,72,12,60.2,0.9055,0.6562,1,119.5,1
5588d9bb-20b,22,18,4,4.9,0.6756,0.7561,0,108.0,0
77864148-207,51,55,4,13.6,0.5606,0.9752,1,88.3,0
aca992c9-ee7,30,25,5,16.3,0.8955,0.6764,1,213.2,0
035b1816-543,54,48,6,3.2,0.4899,0.7684,0,97.2,0
16516ebf-f37,22,18,4,0.7,0.8004,0.1736,1,110.1,0
9a443980-d6c,51,51,0,11.4,0.4977,0.9703,1,147.9,0
af7528e1-fc7,42,41,1,15.1,0.6939,0.9086,0,130.2,0
f5e1e912-b24,43,35,8,13.2,0.6078,0.5479,1,149.4,0
8ab9ba30-49d,25,18,7,16.1,0.9164,0.6246,1,96.7,0
1cbe5c8a-480,26,20,6,3.4,0.951,0.9779,1,90.3,0
905f0975-c24,59,50,9,17.2,0.6235,0.7523,1,145.0,0
4f1716bd-88f,27,38,11,3.1,0.8911,0.7116,1,88.1,0
0bce873f-dc7,40,28,12,11.9,0.7595,0.1153,1,134.0,0
d3d84968-a69,39,27,12,7.0,0.7199,0.7148,0,140.1,0
6820f502-946,52,63,11,4.8,0.8344,0.8839,1,130.5,0
d9edaafc-7bd,60,70,10,9.5,0.528,0.76,1,83.3,0
13e34cb4-410,64,71,7,67.7,0.798,0.7145,1,196.0,0
6609df80-11c,33,28,5,0.9,0.7983,0.8352,1,154.1,0
d7b98c1d-73d,58,65,7,2.0,0.654,0.8322,1,141.5,0
c2bef241-a6d,39,43,4,66.9,0.7756,0.9393,1,149.7,0
352c967e-91b,34,27,7,36.1,0.9408,0.5234,1,108.2,0
56e05178-647,46,48,2,13.5,0.6877,0.4369,1,121.9,0
10c574a3-5e3,22,20,2,9.7,0.8254,0.7304,1,98.5,0
83341055-943,59,59,0,59.3,0.4523,0.6685,0,138.9,1
583c3169-110,50,56,6,25.1,0.8014,0.7012,1,154.9,0
bead1c8c-01c,32,40,8,12.0,0.8958,0.935,0,86.8,0
f3cb41a7-f6b,39,34,5,12.1,0.7911,0.7208,0,72.9,0
a79b1fe8-9de,35,33,2,0.2,0.902,0.7624,0,109.2,0
31e1c30e-bc7,64,57,7,27.4,0.9033,0.8881,1,152.9,0
eab90da2-69a,30,40,10,2.2,0.8533,0.9736,1,173.5,0
455ebfde-ef9,45,42,3,3.7,0.6689,0.4775,1,120.0,0
7ee2c3f1-cc2,49,53,4,7.8,0.765,0.7905,1,114.6,0
f0ceb21c-efc,40,38,2,27.4,0.9708,0.7967,0,180.7,0
60b19bef-08c,48,36,12,5.4,0.7266,0.9455,1,72.2,0
75b7bfa4-691,32,21,11,7.4,0.8966,0.3073,0,160.4,1
347f4301-bbe,31,26,5,40.9,0.6663,0.6765,1,98.7,0
2e86ff56-d77,47,40,7,2.6,0.8174,0.5127,1,146.4,0
5257b994-c08,29,39,10,54.1,0.8798,0.9165,0,141.5,0
c19ad67b-e86,30,41,11,17.1,0.7187,0.8533,0,106.3,0
58c47945-993,62,61,1,0.2,0.7606,0.6702,1,174.3,0
411e9e86-50c,46,53,7,10.0,0.7117,0.8889,1,134.0,0
e6b611cc-2e9,31,21,10,16.9,0.7134,0.8704,1,65.6,0
f1d91650-87c,51,54,3,27.6,0.6041,0.6292,0,128.6,0
567d3a03-657,64,76,12,1.1,0.9771,0.8484,1,52.8,0
e75ff4b6-24e,27,18,9,30.9,0.9,0.9875,1,165.7,0
ec664423-2b9,61,59,2,7.9,0.792,0.8197,0,10.0,0
1c0242dd-751,63,59,4,8.4,0.9306,0.9379,1,17.1,0
da116d13-d33,28,28,0,12.4,0.5301,0.9587,0,77.0,0
08441b92-1a9,41,39,2,2.0,0.8238,0.7953,1,89.9,0
b1881d47-a2b,28,35,7,4.2,0.9474,0.7719,1,114.4,0
202a1ae9-ea1,35,26,9,8.9,0.7638,0.9598,1,140.9,0
d5258945-fed,28,25,3,45.1,0.6029,0.372,1,161.3,0
f9848362-505,33,41,8,1.3,0.9356,0.9966,0,152.8,0
0a747ca5-f78,64,75,11,8.4,0.7511,0.7026,0,109.9,0
87a24bf1-bce,53,54,1,3.0,0.7061,0.7078,1,139.8,0
4671717a-900,26,18,8,5.3,0.9095,0.8577,0,85.2,0
17e87299-674,31,42,11,40.9,0.8734,0.7787,0,67.6,0
dfc2755e-9b3,25,31,6,3.1,0.6287,0.9284,1,107.6,0
1bc6824e-dfe,34,43,9,9.1,0.9759,0.8476,0,157.5,0
4b212d97-a92,28,30,2,1.3,0.9943,0.7895,0,75.0,0
e9c227a6-96a,48,36,12,5.6,0.9057,0.7981,0,43.0,1
365e5d77-802,29,18,11,11.2,0.9387,0.8527,1,114.2,0
922fd63c-ed3,56,68,12,15.4,0.8211,0.7718,0,138.2,0
b2250dc4-d87,46,57,11,6.4,0.697,0.8427,1,103.5,0
eacb3d70-970,22,18,4,22.6,0.7573,0.886,1,215.3,0
d6c2c31e-048,22,23,1,8.5,0.568,0.9669,1,111.4,0
7b2623a1-2c3,62,53,9,6.0,0.8994,0.7426,1,205.5,0
90279cd7-de9,46,51,5,7.5,0.6981,0.8569,1,107.7,0
6d41c686-3ac,45,34,11,31.1,0.5208,0.4524,1,110.4,0
9234b9bf-79f,44,40,4,5.3,0.7039,0.4125,1,182.4,0
3a112885-b40,61,51,10,25.5,0.8211,0.8836,0,115.3,0
add69ca6-493,55,67,12,0.7,0.8878,0.5346,1,111.0,0
0233d4c5-555,54,59,5,3.4,0.6459,0.814,1,63.9,0
f571648c-674,43,43,0,29.3,0.9402,0.6906,0,142.3,0
441bc294-e03,22,18,4,7.1,0.5292,0.8553,1,186.7,0
0e2b1179-016,49,50,1,27.3,0.8417,0.746,1,148.6,0
c055d472-068,32,37,5,36.0,0.9054,0.6933,1,167.7,0
328d8a1c-df6,22,33,11,7.6,0.7977,0.2614,1,104.1,1
5388c6e0-594,34,42,8,17.5,0.9409,0.821,1,161.7,0
6f910941-820,51,53,2,3.1,0.6263,0.9882,1,155.1,0
494be807-8c9,39,34,5,0.6,0.6093,0.6274,0,120.7,0
66446487-9a8,39,36,3,5.2,0.8082,0.8048,1,112.7,0
76af2d08-a47,46,52,6,13.1,0.674,0.2806,1,158.9,0
49388f6a-3eb,47,37,10,2.6,0.806,0.81,1,76.6,0
883d2e1c-122,44,52,8,13.9,0.6944,0.9212,0,105.6,0
5f74e87c-d5e,59,53,6,10.1,0.702,0.7108,1,129.3,0
67252bf1-482,35,39,4,19.3,0.4689,0.7394,1,121.9,0
40539cea-d43,21,18,3,4.2,0.8671,0.8078,0,125.2,0
fc0f237b-1a4,28,30,2,16.8,0.7503,0.9191,1,99.7,0
1e431e25-864,45,38,7,23.3,0.9351,0.8972,0,163.4,0
cbc366f0-0d9,33,43,10,3.8,0.8373,0.5558,1,75.0,0
9b7fd247-a5b,56,66,10,32.8,0.9046,0.4296,1,122.6,0
f2a88079-c19,59,61,2,1.2,0.5506,0.9312,1,55.8,0
95cf6a6b-7a2,31,34,3,14.4,0.7925,0.6415,0,132.4,0
6f585e78-050,29,24,5,23.3,0.9649,0.8655,1,160.5,0
fb06115c-791,21,33,12,13.8,0.8264,0.3112,1,90.0,1
e3dbf17b-7a7,59,58,1,0.2,0.9083,0.6208,1,167.3,0
4f822b67-549,37,33,4,0.6,0.6541,0.652,1,93.4,0
051f2ccf-319,22,26,4,12.6,0.5284,0.7895,1,205.5,0
87d45631-d79,22,18,4,4.1,0.7969,0.7791,0,71.3,0
e5b55eeb-215,31,38,7,0.1,0.5518,0.7925,1,168.5,0
4b146871-93c,27,19,8,7.3,0.7629,0.8874,1,95.4,0
e7ead416-2a7,39,43,4,61.8,0.5884,0.5317,1,196.4,0
5dc8bdc0-caa,26,18,8,12.0,0.6749,0.3792,1,166.0,0
1e24017c-111,46,37,9,24.9,0.83,0.156,1,155.1,1
da01dd42-2de,35,29,6,7.0,0.9043,0.6839,1,172.5,0
a46e1f3b-bcf,47,43,4,21.0,0.8307,0.2663,0,94.4,0
7695392a-32c,32,25,7,15.3,0.929,0.5469,1,211.5,0
e22a9f26-19b,36,36,0,1.2,0.2919,0.8371,1,88.8,0
a4fe2aa0-aaa,40,52,12,12.4,0.9281,0.7194,0,81.7,0
c0536811-e1c,38,49,11,3.2,0.8552,0.6723,0,122.5,0
bcbaf136-b40,63,52,11,3.9,0.5885,0.9766,1,127.2,0
88fb9bd8-825,27,37,10,3.9,0.8413,0.3834,1,167.3,0
bb887028-db4,38,49,11,23.3,0.9375,0.8806,1,168.5,0
a75d91ed-06f,22,18,4,11.9,0.7963,0.5667,1,103.8,0
ae2d0cd8-8a4,22,32,10,1.8,0.8341,0.4194,0,115.4,1
de279534-59a,32,33,1,6.7,0.9365,0.8702,0,97.6,0
eee5a5c9-751,63,73,10,7.6,0.7952,0.9712,0,83.8,0
c856f2b2-075,41,46,5,0.4,0.4579,0.653,1,129.5,0
c7c6cbd9-010,39,28,11,10.9,0.6554,0.649,0,151.7,0
bfea2fbf-0ee,44,51,7,21.4,0.8572,0.6572,1,113.1,0
5ccad910-ec6,48,48,0,8.9,0.9041,0.4791,0,61.4,0
88ef4b18-bd4,49,58,9,21.2,0.8834,0.6273,1,166.0,0
f9524420-22d,23,24,1,8.0,0.8229,0.4101,1,83.3,0
d2afab69-189,38,49,11,4.4,0.8436,0.7081,0,143.6,0
6cec0510-b7c,53,47,6,13.8,0.733,0.594,1,194.1,0
981a4e93-2ce,63,65,2,18.8,0.627,0.9474,0,78.0,0
f098e114-4aa,23,18,5,10.0,0.7842,0.6847,1,130.7,0
31bbad83-3d7,39,27,12,21.3,0.7937,0.7131,1,38.8,1
e68df8b9-84d,22,18,4,45.8,0.6985,0.7271,1,80.9,0
8078f626-0dc,56,51,5,32.7,0.9152,0.4997,1,184.1,0
78aedf82-425,40,38,2,1.8,0.7211,0.453,1,120.6,0
488276b0-358,24,18,6,24.9,0.8551,0.9243,1,76.4,0
99cc189b-c3a,26,35,9,7.0,0.7958,0.6122,1,106.8,0
bcc71d78-69f,64,60,4,28.0,0.7113,0.6234,1,171.9,0
ac95b2b4-3d6,42,45,3,4.3,0.7406,0.9718,1,154.1,0
7375efc9-4b7,45,50,5,0.9,0.5297,0.7581,1,166.5,0
454928de-2ff,63,72,9,7.4,0.6837,0.6427,0,120.3,0
0a89c6b0-3d4,57,56,1,5.8,0.8128,0.884,1,130.4,0
b1a8872d-e71,36,39,3,2.7,0.5934,0.8144,1,128.0,0
992f1e6b-b97,32,37,5,4.4,0.6753,0.518,1,180.3,0
de475ebd-8af,43,43,0,22.5,0.9299,0.7417,0,157.9,0
88b9d94f-6f6,33,38,5,14.6,0.8871,0.9495,1,153.4,0
b80fb1c0-a8b,60,57,3,10.9,0.8754,0.5694,1,104.5,0
a8fe9cc6-9e6,57,48,9,12.6,0.7483,0.8912,1,157.0,0
1d1e8d9a-fb9,47,42,5,0.2,0.8039,0.6321,0,147.5,0
22ae5438-8dc,60,60,0,15.3,0.7048,0.6734,1,69.5,0
fc056839-e00,50,58,8,0.9,0.8644,0.936,1,98.5,0
b1dd0980-6f0,23,32,9,5.4,0.6993,0.9258,1,103.8,0
b142047c-127,61,71,10,34.4,0.8802,0.9367,1,181.8,0
f7b73a49-b67,30,40,10,1.6,0.855,0.9438,0,55.9,0
ccebe3d9-a56,38,42,4,17.2,0.8193,0.6944,1,149.4,0
31194e50-1cf,28,35,7,5.4,0.7895,0.85,0,160.2,0
58b527d9-8c8,26,29,3,1.8,0.9116,0.8908,1,132.7,0
2c0490b1-088,51,44,7,25.0,0.6622,0.8137,0,159.0,0
d833fbf1-398,28,28,0,34.4,0.6178,0.9949,1,114.4,0
f258bd25-2a6,37,38,1,14.8,0.6437,0.7242,1,140.9,0
c783eab0-9f2,21,18,3,14.2,0.6658,0.4813,0,100.1,0
f7b2f3b5-85d,55,48,7,19.7,0.8359,0.8625,1,126.5,0
c87a6b0e-4ef,41,42,1,21.4,0.5359,0.9249,0,110.5,0
e7fc0ab1-e86,27,29,2,35.9,0.843,0.9372,1,118.8,0
2a7c1805-c2d,57,60,3,27.9,0.9489,0.6719,1,153.8,0
1a56fff7-ab2,22,24,2,9.5,0.7681,0.7845,1,87.9,0
ea668bad-826,35,44,9,8.5,0.9551,0.8247,1,165.9,0
4794c4bc-016,31,28,3,1.8,0.7785,0.5939,1,75.7,0
4b2b0405-6d2,28,34,6,9.8,0.8583,0.824,1,102.9,0
d68e538d-371,60,49,11,42.1,0.8614,0.7646,0,195.9,0
16fa198c-fb7,21,19,2,13.8,0.5236,0.9219,1,106.4,0
32c1835a-7dc,40,48,8,15.7,0.9315,0.8307,1,150.6,0
7de4419f-a99,49,42,7,1.5,0.721,0.8324,1,128.1,0
719038f2-8c8,28,32,4,1.6,0.8715,0.7767,1,86.2,0
01393c2f-971,26,25,1,0.3,0.9183,0.6073,0,61.9,0
6f73fedf-d44,52,44,8,3.2,0.4095,0.9896,1,134.4,0
192c210e-27d,40,40,0,20.9,0.9091,0.5425,1,60.6,0
6b15e605-699,38,35,3,6.4,0.8715,0.9724,1,134.0,0
576b5236-352,33,31,2,10.8,0.8367,0.4893,1,91.9,0
2eebe219-be2,29,19,10,0.5,0.7925,0.639,0,104.2,0
e0cfbab5-b7c,52,51,1,34.7,0.8083,0.8235,1,212.6,0
4d471353-c42,59,71,12,14.5,0.5384,0.6991,0,157.9,1
b054cdf0-af3,47,42,5,10.3,0.9238,0.8299,1,65.3,0
7684e828-5ae,28,33,5,3.9,0.9749,0.5756,1,158.4,0
888a1a65-b71,51,40,11,13.9,0.9676,0.8829,0,92.1,0
458bd989-5cc,32,40,8,8.6,0.6456,0.7632,1,143.0,0
f695a9f0-00e,49,37,12,1.3,0.5288,0.8779,0,183.3,1
ca8824c9-793,32,22,10,6.8,0.7316,0.7276,1,179.1,0
bad6af8a-d11,51,61,10,14.9,0.4865,0.7651,1,108.5,1
f91dd71a-776,54,60,6,4.1,0.7283,0.7504,1,208.0,0
00e9bd89-6de,59,61,2,1.0,0.8366,0.8931,0,119.0,0
4e921394-2a3,28,20,8,7.7,0.4676,0.9292,1,141.3,0
dbd47210-006,38,49,11,1.2,0.5925,0.2733,1,53.2,1
062b018d-867,51,43,8,3.2,0.9208,0.9141,1,68.5,0
847433fd-fd0,32,22,10,14.9,0.7344,0.9079,1,134.3,0
24691444-85d,34,41,7,14.1,0.9609,0.5506,0,132.1,0
b1ed9f42-cdb,51,58,7,23.5,0.8601,0.4117,1,124.3,0
2e1127b5-e8e,48,43,5,7.1,0.7589,0.9416,1,131.7,0
d57595df-1f0,43,50,7,2.4,0.638,0.763,1,78.8,0
8e6a9dfb-dc4,54,52,2,4.5,0.8526,0.8564,1,140.8,0
d8b51f55-8dd,64,56,8,4.4,0.9504,0.6289,1,111.5,0
6b6f7cbe-5fa,53,65,12,3.3,0.7103,0.7328,1,187.3,0
79ff84d6-6ff,38,45,7,12.4,0.6381,0.5431,1,123.1,0
b4b3f0cd-0ec,45,36,9,19.9,0.7893,0.962,1,167.0,0
42c12b61-c10,59,58,1,10.5,0.8736,0.8889,1,82.8,0
2984f5ce-6ef,29,32,3,42.1,0.6809,0.4824,0,114.9,0
bab50062-d84,51,40,11,23.9,0.5419,0.7795,0,147.8,1
07d3c5a8-5f7,21,18,3,12.6,0.3599,0.6173,0,132.1,0
bfc0e08a-a76,27,34,7,4.8,0.9103,0.4243,1,153.5,0
fdf6527c-7a9,48,38,10,4.2,0.8892,0.8755,1,113.4,0
8d9e8a7a-409,24,20,4,30.1,0.5908,0.9998,0,103.6,0
1ecb3f78-b26,24,26,2,0.5,0.7952,0.5728,1,167.8,0
dcc3f571-a45,52,44,8,56.5,0.5022,0.3661,1,119.4,1
92e1577d-4b5,38,47,9,4.4,0.9316,0.7341,0,99.8,0
924da155-b08,48,36,12,5.1,0.6765,0.8044,1,145.3,0
e1e15c58-900,54,64,10,8.6,0.9013,0.6447,0,98.2,0
b4ebb20f-94f,59,52,7,15.6,0.5162,0.939,1,81.8,0
db73bf18-163,48,55,7,0.9,0.8337,0.8192,1,129.1,0
40c74922-5d7,41,29,12,13.0,0.6718,0.5744,1,119.6,0
5a4c552e-a88,50,59,9,54.0,0.9661,0.1503,1,64.6,0
14445387-079,22,30,8,8.2,0.6309,0.8606,1,100.4,0
d12086b4-2ce,54,45,9,1.3,0.8564,0.8432,0,159.2,0
de01cb5d-936,45,38,7,4.6,0.9445,0.7085,1,159.2,0
8f7cdd47-5a8,47,59,12,9.6,0.9509,0.7949,0,67.8,0
5a6fefca-810,36,41,5,32.0,0.7301,0.7555,0,101.1,0
662ed583-416,43,35,8,10.1,0.8057,0.9432,1,98.8,0
e2cb6777-9c8,58,68,10,48.3,0.8886,0.9496,1,151.4,0
278f4cb8-08a,53,55,2,25.3,0.8232,0.8351,1,130.7,0
ed7e4fe3-d6b,43,39,4,17.8,0.9965,0.8551,1,96.3,0
7ddab312-2bc,59,64,5,1.5,0.8569,0.8228,1,121.9,0
d36508e2-b9c,59,60,1,10.4,0.8285,0.8068,1,163.1,0
b53f5f64-7fd,48,56,8,15.5,0.7932,0.6955,1,65.1,0
16e0810e-8fa,42,46,4,3.9,0.5932,0.91,1,30.8,0
d6a7970f-c05,35,43,8,9.7,0.8687,0.7286,0,130.1,0
ed361338-d12,55,59,4,13.4,0.9268,0.3444,1,62.6,0
caede435-e6c,39,48,9,12.2,0.9525,0.9101,1,166.4,0
96008dbd-4c5,39,50,11,19.4,0.9624,0.946,1,165.5,0
c06c02e7-07e,44,43,1,16.4,0.9979,0.5987,1,88.7,0
d932b3e6-e61,49,53,4,19.9,0.7356,0.421,1,55.3,0
dd88809e-57c,40,40,0,13.5,0.9072,0.7904,1,128.6,0
9e7418b5-0e6,59,71,12,11.8,0.513,0.8428,1,151.5,1
ef14e548-527,58,61,3,20.2,0.6368,0.4459,1,196.3,0
3331eae0-7cb,57,50,7,31.2,0.9476,0.441,1,118.3,0
214a3871-789,33,38,5,30.3,0.699,0.9026,1,99.2,0
70333d40-bc8,28,18,10,12.4,0.9227,0.9067,1,190.0,0
d04a3422-e5d,44,34,10,29.6,0.757,0.5284,1,169.8,0
60a7cb24-707,32,36,4,25.9,0.6304,0.8676,1,31.3,0
f1520901-127,28,31,3,9.0,0.6842,0.5824,0,144.6,0
fa268e70-a06,22,34,12,4.7,0.843,0.9972,0,36.2,1
64c43bc9-015,34,42,8,30.4,0.6362,0.2187,0,114.1,0
e7c2b5ef-c15,61,53,8,11.7,0.9846,0.8404,1,149.1,0
40dce77e-334,43,50,7,13.3,0.565,0.9151,1,183.9,0
fc6c58d5-719,38,34,4,10.9,0.7801,0.7301,1,111.4,0
3924ae4b-0c0,23,33,10,17.4,0.6086,0.5321,1,137.6,0
374873c7-167,48,36,12,0.5,0.8542,0.8324,0,239.2,0
629e47b1-eb7,40,48,8,3.9,0.5766,0.8798,0,131.3,0
